cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Immune_reactive,ENSMUSG00000052336,Cx3cr1,0.43636363636363634,0.6980351783326446,0.7027150892688652
Immune_reactive,ENSMUSG00000024737,Slc15a3,0.14545454545454545,0.1972285911330375,0.7024360474762839
Immune_reactive,ENSMUSG00000020077,Srgn,0.07272727272727272,0.12324017369860295,0.6973426469091748
Immune_reactive,ENSMUSG00000079419,Ms4a6c,0.10909090909090909,0.14815180201261097,0.6954522030072413
Immune_reactive,ENSMUSG00000022488,Nckap1l,0.13636363636363635,0.0988685847610702,0.6947013989331186
Immune_reactive,ENSMUSG00000026866,Kynu,0.19090909090909092,0.3083720132089442,0.6918984374784714
Immune_reactive,ENSMUSG00000047250,Ptgs1,0.14545454545454545,0.17166183685876174,0.6881442308742347
Immune_reactive,ENSMUSG00000020865,Abcc3,0.08181818181818182,0.07797897380666373,0.6881212075121058
Immune_reactive,ENSMUSG00000015950,Ncf1,0.09090909090909091,0.08042909367859029,0.6860149163950099
Immune_reactive,ENSMUSG00000052160,Pld4,0.15454545454545454,0.160943289693676,0.6801030702498847
Immune_reactive,ENSMUSG00000002111,Spi1,0.10909090909090909,0.07178963050518283,0.6795722476401398
Immune_reactive,ENSMUSG00000044583,Tlr7,0.05454545454545454,0.0276674533586505,0.6765217806411539
Immune_reactive,ENSMUSG00000000290,Itgb2,0.1,0.12071864450753714,0.6753314921242624
Immune_reactive,ENSMUSG00000030220,Arhgdib,0.12727272727272726,0.15202749377304509,0.6693522397272842
Immune_reactive,ENSMUSG00000022901,Cd86,0.10909090909090909,0.10724068081304257,0.667690198969838
Immune_reactive,ENSMUSG00000029919,Hpgds,0.14545454545454545,0.1566553710199397,0.6620173222639784
Immune_reactive,ENSMUSG00000030793,Pycard,0.05454545454545454,0.08405991722019777,0.6619668687378193
Immune_reactive,ENSMUSG00000029299,Abcg3,0.09090909090909091,0.0933049073312466,0.65878725350655
Immune_reactive,ENSMUSG00000029925,Tbxas1,0.20909090909090908,0.3113070752114132,0.6538725639766825
Immune_reactive,ENSMUSG00000030263,Lrmp,0.06363636363636363,0.0647426119966988,0.6398537163011824
Immune_reactive,ENSMUSG00000048779,P2ry6,0.13636363636363635,0.20557668043634691,0.6377799377043625
Immune_reactive,ENSMUSG00000027339,Rassf2,0.06363636363636363,0.052444166163620395,0.6275967331894121
Immune_reactive,ENSMUSG00000034438,Gbp8,0.07272727272727272,0.09925345985495355,0.6248059466236668
Immune_reactive,ENSMUSG00000024677,Ms4a6b,0.09090909090909091,0.06167374928999536,0.6190162066352827
Immune_reactive,ENSMUSG00000026786,Apbb1ip,0.17272727272727273,0.15641440867645295,0.6180278201537679
Immune_reactive,ENSMUSG00000020901,Pik3r5,0.05454545454545454,0.049872584131239676,0.6176706843605605
Immune_reactive,ENSMUSG00000016087,Fli1,0.16363636363636364,0.17657131317466587,0.6017151573369597
Immune_reactive,ENSMUSG00000048120,Entpd1,0.14545454545454545,0.11480575433799849,0.6016067381452632
Immune_reactive,ENSMUSG00000018774,Cd68,0.2,0.272939322551708,0.5991351088177048
Immune_reactive,ENSMUSG00000048163,Selplg,0.06363636363636363,0.05358610219788458,0.5985275017407169
Immune_reactive,ENSMUSG00000029468,P2rx7,0.09090909090909091,0.29129771180161895,0.5922228868881068
Immune_reactive,ENSMUSG00000021108,Prkch,0.1,0.09790558405510565,0.5921117903182402
Immune_reactive,ENSMUSG00000055541,Lair1,0.2,0.24367222129624108,0.5898853901707592
Immune_reactive,ENSMUSG00000036908,Unc93b1,0.2636363636363636,0.3225583406401771,0.5886461029380863
Immune_reactive,ENSMUSG00000029217,Tec,0.16363636363636364,0.21386585420454532,0.5874069391902195
Immune_reactive,ENSMUSG00000063458,Lrmda,0.6090909090909091,1.714944352805197,0.5839207477929508
Immune_reactive,ENSMUSG00000023913,Pla2g7,0.06363636363636363,0.06226860591934117,0.5776769049666954
Immune_reactive,ENSMUSG00000034255,Arhgap27,0.07272727272727272,0.10207439480059942,0.5710926221901731
Immune_reactive,ENSMUSG00000024965,Fermt3,0.09090909090909091,0.0955705128153873,0.567076677656761
Immune_reactive,ENSMUSG00000032750,Gab3,0.11818181818181818,0.2759230080682415,0.5647718659476497
Immune_reactive,ENSMUSG00000030789,Itgax,0.07272727272727272,0.05854227030909565,0.5609272131597294
Immune_reactive,ENSMUSG00000021998,Lcp1,0.22727272727272727,0.2654783754108931,0.560326944538599
Immune_reactive,ENSMUSG00000021624,Cd180,0.22727272727272727,0.2791222156633371,0.5564042599466165
Immune_reactive,ENSMUSG00000035004,Igsf6,0.05454545454545454,0.043976335894838785,0.5518420333911027
Immune_reactive,ENSMUSG00000042228,Lyn,0.5181818181818182,0.8355547512334588,0.5256379537388967
Immune_reactive,ENSMUSG00000003283,Hck,0.11818181818181818,0.1540644769154249,0.5240078919195255
Immune_reactive,ENSMUSG00000029771,Irf5,0.08181818181818182,0.09071196312082017,0.5209744347848062
Immune_reactive,ENSMUSG00000015568,Lpl,0.11818181818181818,0.17947468179133766,0.5152352196946944
Immune_reactive,ENSMUSG00000041515,Irf8,0.08181818181818182,0.05156823092871384,0.50653598044143
Immune_reactive,ENSMUSG00000053004,Hrh1,0.05454545454545454,0.06921388328204006,0.49429082952955805
Immune_reactive,ENSMUSG00000029553,Tfec,0.05454545454545454,0.05056722468657616,0.4868417653233913
Immune_reactive,ENSMUSG00000041992,Rapgef5,0.15454545454545454,0.12216163728855113,0.48602395449496916
Immune_reactive,ENSMUSG00000031216,Stard8,0.08181818181818182,0.1290830677984612,0.47789750644309437
Immune_reactive,ENSMUSG00000029304,Spp1,0.24545454545454545,0.2998308351800328,0.47601901136733527
Immune_reactive,ENSMUSG00000005583,Mef2c,0.20909090909090908,0.3531718758735241,0.47543527813031383
Immune_reactive,ENSMUSG00000019838,Slc16a10,0.09090909090909091,0.10350257172398016,0.4752191697743282
Immune_reactive,ENSMUSG00000020101,Vsir,0.15454545454545454,0.14099163578840354,0.47501405960541965
Immune_reactive,ENSMUSG00000008496,Pou2f2,0.11818181818181818,0.10983419654901148,0.4624416269041489
Immune_reactive,ENSMUSG00000035493,Tgfbi,0.13636363636363635,0.1321726422386579,0.44526077330435176
Immune_reactive,ENSMUSG00000037860,Aim2,0.06363636363636363,0.0561581601613837,0.44270507192913655
Immune_reactive,ENSMUSG00000025993,Slc40a1,0.09090909090909091,0.1213705247690474,0.4426380666467452
Immune_reactive,ENSMUSG00000022150,Dab2,0.15454545454545454,0.1612365692168638,0.4419881350287652
Immune_reactive,ENSMUSG00000018920,Cxcl16,0.06363636363636363,0.06704777348285954,0.43937870896133613
Immune_reactive,ENSMUSG00000074622,Mafb,0.12727272727272726,0.102848358452809,0.43323759058490785
Immune_reactive,ENSMUSG00000032122,Slc37a2,0.13636363636363635,0.18466720181173346,0.4326225941706855
Immune_reactive,ENSMUSG00000064373,Selenop,0.45454545454545453,0.7166044723833889,0.4304056724056412
Immune_reactive,ENSMUSG00000004266,Ptpn6,0.06363636363636363,0.05796608649938457,0.4275043108798271
