cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Astrocyte-derived_neuron,ENSMUSG00000031561,Tenm3,0.5910290237467019,1.4149657457103098,0.35150253535125064
Astrocyte-derived_neuron,ENSMUSG00000016150,Tenm1,0.08179419525065963,0.13379518813479924,0.3514838008548663
Astrocyte-derived_neuron,ENSMUSG00000048915,Efna5,0.7810026385224275,2.92595093506319,0.3510917830025473
Astrocyte-derived_neuron,ENSMUSG00000063568,Jazf1,0.30474934036939316,0.46452829299952336,0.3507857734831822
Astrocyte-derived_neuron,ENSMUSG00000052302,Tbc1d30,0.055408970976253295,0.07789907394228489,0.3505122162767381
Astrocyte-derived_neuron,ENSMUSG00000004347,Pde1c,0.5514511873350924,1.8521738370880174,0.3496576597173756
Astrocyte-derived_neuron,ENSMUSG00000050953,Gja1,0.19261213720316622,0.2444783187769215,0.3496390397776471
Astrocyte-derived_neuron,ENSMUSG00000042686,Jph1,0.11081794195250659,0.10671600177973425,0.3493491731405428
Astrocyte-derived_neuron,ENSMUSG00000086322,E130218I03Rik,0.14643799472295516,0.1983235857190542,0.3486818581894928
Astrocyte-derived_neuron,ENSMUSG00000031558,Slit2,0.5184696569920845,1.2422768703392562,0.34835580899323926
Astrocyte-derived_neuron,ENSMUSG00000038580,Sct,0.051451187335092345,0.14352347975091548,0.34796695487442353
Astrocyte-derived_neuron,ENSMUSG00000030717,Nupr1,0.05013192612137203,0.08828098392587089,0.3471531255606639
Astrocyte-derived_neuron,ENSMUSG00000021662,Arhgef28,0.0870712401055409,0.09403132071805488,0.3467103223103818
Astrocyte-derived_neuron,ENSMUSG00000058145,Adamts17,0.16094986807387862,0.2387143533808293,0.344467191570376
Astrocyte-derived_neuron,ENSMUSG00000030043,Tacr1,0.12269129287598944,0.16099461877726717,0.3443342350486095
Astrocyte-derived_neuron,ENSMUSG00000062760,Shisal1,0.3812664907651715,0.8090476259545593,0.3440307868834136
Astrocyte-derived_neuron,ENSMUSG00000041594,Tmtc4,0.24274406332453827,0.34040596403968043,0.3421197041643449
Astrocyte-derived_neuron,ENSMUSG00000030409,Dmpk,0.5422163588390502,1.087944583390951,0.3415567559748023
Astrocyte-derived_neuron,ENSMUSG00000066607,Insyn1,0.21372031662269128,0.3287444309975302,0.34073245431578036
Astrocyte-derived_neuron,ENSMUSG00000045083,Lingo2,0.06200527704485488,0.0842615031602248,0.3404063874630636
Astrocyte-derived_neuron,ENSMUSG00000027562,Car2,0.17678100263852242,0.2629875092497083,0.3400886661100616
Astrocyte-derived_neuron,ENSMUSG00000046159,Chrm3,0.44854881266490765,1.0628921657478168,0.33986394298336664
Astrocyte-derived_neuron,ENSMUSG00000019856,Fam184a,0.20184696569920843,0.28709433960608416,0.3397760600455615
Astrocyte-derived_neuron,ENSMUSG00000061411,Nol4l,0.3944591029023747,0.7818370814793919,0.33864449045907874
