cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Microglia,ENSMUSG00000039942,Ptger4,0.06464811783960721,0.13616973480388797,0.5017996968177119
Microglia,ENSMUSG00000027233,Patl2,0.08265139116202946,0.1924322393701821,0.5006711113347269
Microglia,ENSMUSG00000031851,Ntpcr,0.10638297872340426,0.250935682075267,0.5004317815049087
Microglia,ENSMUSG00000031903,Pla2g15,0.16202945990180032,0.3956285463829336,0.49921223738867815
Microglia,ENSMUSG00000004508,Gab2,0.7839607201309329,4.042501785853087,0.4964487017971637
Microglia,ENSMUSG00000030276,Ttll3,0.09819967266775777,0.20578157973729347,0.4960840278408849
Microglia,ENSMUSG00000040713,Creg1,0.2733224222585925,0.7107964159892135,0.4954493689909252
Microglia,ENSMUSG00000038807,Rap1gap2,0.21358428805237317,0.5356703183444204,0.49532124055646676
Microglia,ENSMUSG00000070327,Rnf213,0.19312602291325695,0.47550048844957876,0.4946810104069951
Microglia,ENSMUSG00000025584,Pde8a,0.09001636661211129,0.2107569738597051,0.49423522280112564
Microglia,ENSMUSG00000047747,Rnf150,0.33387888707037644,1.0283767267941206,0.4940792632138774
Microglia,ENSMUSG00000073468,Sft2d1,0.08919803600654665,0.17174096379916326,0.49276403760923204
Microglia,ENSMUSG00000022500,Litaf,0.3608837970540098,1.0444486804978816,0.4911139785094377
Microglia,ENSMUSG00000043051,Disc1,0.14238952536824878,0.30670111833106245,0.48860063858528313
Microglia,ENSMUSG00000026773,Pfkfb3,0.16612111292962356,0.3887315134523671,0.4878331624981975
Microglia,ENSMUSG00000047045,Tmem164,0.40098199672667756,1.1767122975488202,0.48780369594308826
Microglia,ENSMUSG00000002250,Ppard,0.2479541734860884,0.6308812258716741,0.4874869272090686
Microglia,ENSMUSG00000003746,Man1a,0.3044189852700491,0.8528726203302411,0.4860678484924046
Microglia,ENSMUSG00000098557,Kctd12,0.2332242225859247,0.5824097988030106,0.4844380460781269
Microglia,ENSMUSG00000035493,Tgfbi,0.2414075286415712,0.6993164056978017,0.48415852536812787
Microglia,ENSMUSG00000041920,Slc16a6,0.17921440261865793,0.4427435671583895,0.48219907423530284
Microglia,ENSMUSG00000044042,Fmn1,0.36333878887070375,1.0783971584044225,0.4800862267706325
Microglia,ENSMUSG00000037405,Icam1,0.07283142389525368,0.1379404902813057,0.47986047468276316
Microglia,ENSMUSG00000020696,Rffl,0.18657937806873978,0.444629768913903,0.4786532119881174
Microglia,ENSMUSG00000015243,Abca1,0.5229132569558101,2.008012596726299,0.4784041650102677
Microglia,ENSMUSG00000026648,Dclre1c,0.20540098199672668,0.45595530944901286,0.47575419224295346
Microglia,ENSMUSG00000038843,Gcnt1,0.057283142389525366,0.1133771642272814,0.47521472718198565
Microglia,ENSMUSG00000028494,Plin2,0.16530278232405893,0.3797496893495175,0.4731355919113114
Microglia,ENSMUSG00000025076,Casp7,0.057283142389525366,0.11499100693687862,0.4729058361632137
Microglia,ENSMUSG00000015745,Plekho1,0.16939443535188217,0.36373539619071144,0.4717518514185408
Microglia,ENSMUSG00000006219,Fblim1,0.09983633387888707,0.23311792892383326,0.4714524139135733
Microglia,ENSMUSG00000060012,Kif13b,0.42962356792144024,1.3414693555992883,0.4712543465431147
Microglia,ENSMUSG00000006281,Tep1,0.1497545008183306,0.32355099253346076,0.47042543730226694
Microglia,ENSMUSG00000032020,Ubash3b,0.2741407528641571,0.739939758870411,0.4688620816481075
Microglia,ENSMUSG00000039031,Arhgap18,0.2479541734860884,0.6672779174119983,0.46770508064288063
Microglia,ENSMUSG00000026628,Atf3,0.0851063829787234,0.18646510452059736,0.4675646537661444
Microglia,ENSMUSG00000022906,Parp9,0.0851063829787234,0.17831451361610373,0.46700314946539034
Microglia,ENSMUSG00000017760,Ctsa,0.5834697217675942,2.343641064231718,0.4656723216320827
Microglia,ENSMUSG00000021665,Hexb,0.5351882160392799,2.2852556629531966,0.4655287557447223
Microglia,ENSMUSG00000032122,Slc37a2,0.19967266775777415,0.4919752565691303,0.4637364360526459
Microglia,ENSMUSG00000035954,Dock4,0.6382978723404256,2.680702411732762,0.46368043890690824
Microglia,ENSMUSG00000018507,Trpv2,0.05810147299509002,0.12030269913218797,0.46358078924356316
Microglia,ENSMUSG00000029136,Rbks,0.06464811783960721,0.14135858571456553,0.46357923675780033
Microglia,ENSMUSG00000027900,Dram2,0.3158756137479542,0.7407002382171523,0.4635046183588626
Microglia,ENSMUSG00000002257,Def6,0.05482815057283143,0.1044170549471436,0.4620052448336197
Microglia,ENSMUSG00000017132,Cyth1,0.34206219312602293,0.9662866329833543,0.46150293945213816
Microglia,ENSMUSG00000039934,Gsap,0.22831423895253683,0.5423023426167863,0.4613548596125906
Microglia,ENSMUSG00000068798,Rap1a,0.4206219312602291,1.3171659190724783,0.4591806495309507
Microglia,ENSMUSG00000028709,Mob3c,0.05973813420621931,0.11954622216215952,0.45916284042806566
Microglia,ENSMUSG00000030766,Arhgap17,0.4148936170212766,1.1488852990419,0.45785812839713
Microglia,ENSMUSG00000005057,Sh2b2,0.06955810147299508,0.1574478933102488,0.4577871832100263
Microglia,ENSMUSG00000032220,Myo1e,0.34124386252045824,1.2654269134903637,0.4576984305714916
Microglia,ENSMUSG00000027423,Snx5,0.2741407528641571,0.7319710605493003,0.45679256421143166
Microglia,ENSMUSG00000068015,Lrch1,0.41080196399345337,1.1745845555993832,0.45657931604946733
Microglia,ENSMUSG00000039637,Coro7,0.24058919803600654,0.5694357073444372,0.4562775755706071
Microglia,ENSMUSG00000031712,Il15,0.09247135842880523,0.21364222397953503,0.45542278322741725
Microglia,ENSMUSG00000060802,B2m,0.7716857610474632,5.027900447170675,0.453467974464111
Microglia,ENSMUSG00000034708,Grn,0.4386252045826514,1.3306872815364694,0.45318492246330344
Microglia,ENSMUSG00000031216,Stard8,0.08756137479541735,0.16859032804605614,0.45318435836505366
Microglia,ENSMUSG00000032456,Nmnat3,0.05646481178396072,0.12566947845714455,0.4522816094337879
Microglia,ENSMUSG00000040430,Pitpnc1,0.5433715220949263,2.1937674630841055,0.4522509512865467
Microglia,ENSMUSG00000022971,Ifnar2,0.2037643207855974,0.49343136078444144,0.4519158688495991
Microglia,ENSMUSG00000027678,Ncoa3,0.22831423895253683,0.541561061163635,0.45074643597724273
Microglia,ENSMUSG00000034342,Cbl,0.5417348608837971,1.9887338395379572,0.45073416967389024
Microglia,ENSMUSG00000030720,Cln3,0.07201309328968904,0.1625958353929951,0.4504567594969825
Microglia,ENSMUSG00000030760,Acer3,0.3469721767594108,0.9048550238868738,0.4501571384015697
Microglia,ENSMUSG00000032436,Cmtm7,0.12193126022913257,0.25153379255326336,0.4486686009503953
Microglia,ENSMUSG00000041058,Wwp1,0.4582651391162029,1.4837149469046451,0.447996409794888
Microglia,ENSMUSG00000002603,Tgfb1,0.24959083469721768,0.5889032899926744,0.44760403812160043
Microglia,ENSMUSG00000026896,Ifih1,0.0867430441898527,0.18380967298934592,0.44719097136190344
Microglia,ENSMUSG00000046718,Bst2,0.05073649754500818,0.10394410204165065,0.4467710170495224
Microglia,ENSMUSG00000025915,Sgk3,0.17757774140752863,0.36206344693802894,0.4461870773975609
Microglia,ENSMUSG00000051864,Tbc1d22a,0.279050736497545,0.6767643251908813,0.4451102503324621
Microglia,ENSMUSG00000034663,Bmp2k,0.39279869067103107,1.1096768459375606,0.44417310800099474
Microglia,ENSMUSG00000054640,Slc8a1,0.9427168576104746,12.387763943540813,0.4434588956239207
Microglia,ENSMUSG00000053799,Exoc6,0.1685761047463175,0.3513525832548836,0.44070693783793746
Microglia,ENSMUSG00000022885,St6gal1,0.19312602291325695,0.4802760041334459,0.4405266803946748
Microglia,ENSMUSG00000071669,Snx29,0.367430441898527,0.9625945783109711,0.4397778110102901
Microglia,ENSMUSG00000040774,Cept1,0.27086743044189854,0.6400108877137233,0.4391518646216376
Microglia,ENSMUSG00000064090,Vrk2,0.1751227495908347,0.40572731144546176,0.439000218633679
Microglia,ENSMUSG00000041607,Mbp,0.05973813420621931,0.11390411186719673,0.43851873535751973
Microglia,ENSMUSG00000026872,Zeb2,0.9026186579378068,8.53513834788778,0.4383095051815329
Microglia,ENSMUSG00000041797,Abca9,0.1595744680851064,0.3942800359558933,0.4382113611657583
Microglia,ENSMUSG00000015305,Sash1,0.5343698854337152,2.099506835011481,0.4382034571602489
Microglia,ENSMUSG00000020102,Slc16a7,0.12929623567921442,0.2849122097894413,0.43693623048247454
Microglia,ENSMUSG00000023277,Twf2,0.07283142389525368,0.17249323212153542,0.4368860392719033
Microglia,ENSMUSG00000029192,Tbc1d14,0.18085106382978725,0.4310523622157471,0.43608562785563976
Microglia,ENSMUSG00000057219,Armc7,0.05073649754500818,0.09494145386072254,0.4357598770590714
Microglia,ENSMUSG00000028249,Sdcbp,0.4132569558101473,1.151913693813091,0.4336460154921108
Microglia,ENSMUSG00000073678,Pgap1,0.2160392798690671,0.5324948810622006,0.43262912448140756
Microglia,ENSMUSG00000021003,Galc,0.10065466448445172,0.21744987138019325,0.4320086842161681
Microglia,ENSMUSG00000020189,Osbpl8,0.5073649754500819,1.874763958101243,0.43151201575596587
Microglia,ENSMUSG00000045980,Tmem104,0.1685761047463175,0.38699006812332604,0.4306912912433698
Microglia,ENSMUSG00000026360,Rgs2,0.15057283142389524,0.33429979444708274,0.4303715509738273
Microglia,ENSMUSG00000045312,Lhfpl2,0.20621931260229132,0.5497597728739707,0.4298507996349037
Microglia,ENSMUSG00000022587,Ly6e,0.18657937806873978,0.48412183114732416,0.4298132703905354
Microglia,ENSMUSG00000019990,Pde7b,0.1955810147299509,0.6163344183459525,0.42891732751472234
Microglia,ENSMUSG00000018909,Arrb1,0.09083469721767594,0.1816869393208468,0.4288788383175983
Microglia,ENSMUSG00000003134,Tbc1d8,0.22913256955810146,0.6153682959660993,0.4276754168252669
Microglia,ENSMUSG00000019088,Dnase1l1,0.06792144026186579,0.1463162066393909,0.42739877557315376
Microglia,ENSMUSG00000052593,Adam17,0.306873977086743,0.792948402196058,0.42615330969489984
Microglia,ENSMUSG00000031709,Tbc1d9,0.32078559738134205,0.848618746928162,0.4261126537648331
Microglia,ENSMUSG00000033685,Ucp2,0.16366612111292964,0.39875290480202596,0.42602944487627936
Microglia,ENSMUSG00000036943,Rab8b,0.2986906710310966,0.7210858511167442,0.4259930386676076
Microglia,ENSMUSG00000020023,Tmcc3,0.723404255319149,4.042380296805077,0.4258960639103744
Microglia,ENSMUSG00000027506,Tpd52,0.367430441898527,1.0059914685011186,0.42534219109393845
Microglia,ENSMUSG00000032046,Abhd12,0.42635024549918166,1.274661231156148,0.4248965559444582
Microglia,ENSMUSG00000034656,Cacna1a,0.6358428805237316,2.6204393898479674,0.4248617145823921
Microglia,ENSMUSG00000056220,Pla2g4a,0.20049099836333878,0.45834733973397734,0.4240973611788206
Microglia,ENSMUSG00000047804,Akap10,0.34942716857610473,0.9209225437946541,0.42330491554968197
Microglia,ENSMUSG00000026094,Stk17b,0.13829787234042554,0.32235723011713585,0.4230794562079393
Microglia,ENSMUSG00000031129,Slc9a9,0.6595744680851063,3.421596466680913,0.421745900638793
Microglia,ENSMUSG00000020564,Atxn7l1,0.4034369885433715,1.0648231409889344,0.42125820394966385
Microglia,ENSMUSG00000022378,Fam49b,0.4746317512274959,1.4114502909340618,0.42028808338208934
Microglia,ENSMUSG00000000275,Trim25,0.06710310965630115,0.15870361007619188,0.41844041906233087
Microglia,ENSMUSG00000050103,Agmo,0.06464811783960721,0.13829981602464386,0.41839836528326213
Microglia,ENSMUSG00000004661,Arid3b,0.057283142389525366,0.11188751553202841,0.41818871037856886
Microglia,ENSMUSG00000024937,Ehbp1l1,0.11620294599018004,0.28386771733711524,0.4179114009193119
Microglia,ENSMUSG00000031266,Gla,0.06464811783960721,0.1298688701257773,0.41749740225050747
Microglia,ENSMUSG00000038623,Tm6sf1,0.11456628477905073,0.24423426434260553,0.4172845877543211
Microglia,ENSMUSG00000030657,Xylt1,0.1890343698854337,0.6776773818903107,0.4166911304676836
Microglia,ENSMUSG00000021822,Plau,0.07037643207855974,0.1820823334202971,0.4162081852528685
Microglia,ENSMUSG00000028497,Hacd4,0.18166939443535188,0.43534503593191615,0.41605821811600785
Microglia,ENSMUSG00000053580,Tanc2,0.6644844517184942,2.9399878235447634,0.41557533386727674
Microglia,ENSMUSG00000056917,Sipa1,0.08346972176759411,0.18738704059840025,0.4152761528116352
Microglia,ENSMUSG00000028121,Bcar3,0.16939443535188217,0.4047405018448895,0.4147353706666843
Microglia,ENSMUSG00000057315,Arhgap24,0.39689034369885434,1.66477144810013,0.41399728760639987
Microglia,ENSMUSG00000030287,Itpr2,0.309328968903437,0.7576133900505064,0.4129430249428091
Microglia,ENSMUSG00000021846,Peli2,0.251227495908347,0.6709074545852681,0.4121150992610786
Microglia,ENSMUSG00000035021,Baz1a,0.16202945990180032,0.35574479125295877,0.41207920653039887
Microglia,ENSMUSG00000020572,Nampt,0.14402618657937807,0.31864961291641175,0.4112180177315883
Microglia,ENSMUSG00000031453,Rasa3,0.1718494271685761,0.42278844461326254,0.4109016332000103
Microglia,ENSMUSG00000030220,Arhgdib,0.2414075286415712,0.6601748669329806,0.4108824354635585
Microglia,ENSMUSG00000038679,Trps1,0.599836333878887,2.3605472290372567,0.41039887469466263
Microglia,ENSMUSG00000002983,Relb,0.06546644844517185,0.13109033408002735,0.40929168618441947
Microglia,ENSMUSG00000059866,Tnip2,0.07610474631751228,0.15674189226171442,0.4091633361653001
Microglia,ENSMUSG00000029826,Zc3hav1,0.15630114566284778,0.3570534390711738,0.4086656424350874
Microglia,ENSMUSG00000068966,Zbtb34,0.05482815057283143,0.11247530368759824,0.40712569012472655
Microglia,ENSMUSG00000042331,Specc1,0.37643207855973815,1.1456134623708996,0.40672143521216997
Microglia,ENSMUSG00000015766,Eps8,0.06873977086743044,0.12835058609400982,0.40644030236661577
Microglia,ENSMUSG00000042500,Ago4,0.09738134206219312,0.19485818792450718,0.406354560933347
Microglia,ENSMUSG00000030199,Etv6,0.6072013093289689,2.2963858888031607,0.4058030286706963
Microglia,ENSMUSG00000026113,Inpp4a,0.16202945990180032,0.37383821234884107,0.4042172743255017
Microglia,ENSMUSG00000023990,Tfeb,0.12520458265139117,0.24782621988963002,0.4041742734629764
Microglia,ENSMUSG00000031758,Cdyl2,0.06873977086743044,0.1494628954838803,0.4037805700622996
Microglia,ENSMUSG00000029570,Lfng,0.05646481178396072,0.10648377760457345,0.4037169994813322
Microglia,ENSMUSG00000023143,Nagpa,0.054009819967266774,0.12651170994364513,0.4035368505238007
Microglia,ENSMUSG00000057329,Bcl2,0.1783960720130933,0.4659321481977318,0.4032833877750327
Microglia,ENSMUSG00000021306,Gpr137b,0.1072013093289689,0.22719027093936686,0.40297830591217565
Microglia,ENSMUSG00000027540,Ptpn1,0.32896890343698854,0.8537790461204647,0.40233468045895504
Microglia,ENSMUSG00000027695,Pld1,0.1530278232405892,0.307073864425968,0.40195912374023224
Microglia,ENSMUSG00000053040,Aph1c,0.05646481178396072,0.116861833108048,0.4016494804924975
Microglia,ENSMUSG00000037148,Arhgap10,0.26677577741407527,0.7618059838108306,0.40103569476515233
Microglia,ENSMUSG00000031608,Galnt7,0.20049099836333878,0.46623858690754183,0.4005686919026894
Microglia,ENSMUSG00000039976,Tbc1d16,0.16775777414075285,0.3948388851069769,0.4003338519270231
Microglia,ENSMUSG00000031584,Gsr,0.13584288052373159,0.28519327387554455,0.3994901378726986
Microglia,ENSMUSG00000044456,Rin3,0.13993453355155483,0.30282615084204784,0.3993455155776032
Microglia,ENSMUSG00000040659,Efhd2,0.23076923076923078,0.5379120383350934,0.39884137885551085
Microglia,ENSMUSG00000075415,Fnbp1,0.4983633387888707,1.5294575139582072,0.3986854061853885
Microglia,ENSMUSG00000026600,Soat1,0.2569558101472995,0.6535933658154861,0.39866844804620505
Microglia,ENSMUSG00000059923,Grb2,0.3469721767594108,0.9076240166038547,0.39834678657484046
Microglia,ENSMUSG00000032812,Arap1,0.15630114566284778,0.3070573137530973,0.39798353574356393
Microglia,ENSMUSG00000036155,Mgat5,0.5081833060556464,1.6100318983391788,0.39705714144435256
Microglia,ENSMUSG00000048234,Rnf149,0.32242225859247137,0.8377787022272409,0.39686817309009303
Microglia,ENSMUSG00000037410,Tbc1d2b,0.1890343698854337,0.4752085858781102,0.3967301448415287
Microglia,ENSMUSG00000028970,Abcb1b,0.08346972176759411,0.19141426446922688,0.39663214469694286
Microglia,ENSMUSG00000026482,Rgl1,0.2520458265139116,0.6244711111663972,0.3965363395698298
Microglia,ENSMUSG00000072889,Nfxl1,0.09410801963993454,0.18962253789798914,0.3965180914247769
Microglia,ENSMUSG00000028270,Gbp2,0.05564648117839607,0.1263927507978932,0.3964824338051268
Microglia,ENSMUSG00000026627,Pacc1,0.07037643207855974,0.14054609585295358,0.3960056709577089
Microglia,ENSMUSG00000028382,Ptbp3,0.4492635024549918,1.4112779623089364,0.3957573584712897
Microglia,ENSMUSG00000031627,Irf2,0.24386252045826515,0.5705830568542517,0.3948671718433683
Microglia,ENSMUSG00000034957,Cebpa,0.07119476268412439,0.16156149475763287,0.394681252277419
Microglia,ENSMUSG00000025795,Rassf3,0.176759410801964,0.4529563403807057,0.39420407142760827
Microglia,ENSMUSG00000029798,Herc6,0.08346972176759411,0.18643644972338555,0.3940286593874973
Microglia,ENSMUSG00000070738,Dgkd,0.3117839607201309,0.7887545035632431,0.39395751173400995
Microglia,ENSMUSG00000023923,Tbc1d5,0.5589198036006546,2.0681362698657195,0.3939203832195305
Microglia,ENSMUSG00000028573,Fggy,0.1276595744680851,0.2669425123113526,0.39384345471039006
Microglia,ENSMUSG00000003541,Ier3,0.09083469721767594,0.20797540101720907,0.39332436457613773
Microglia,ENSMUSG00000019564,Arid3a,0.07119476268412439,0.14416633663216447,0.39294241775160244
Microglia,ENSMUSG00000031109,Enox2,0.339607201309329,0.9566260255405608,0.3922677553333762
Microglia,ENSMUSG00000029484,Anxa3,0.42635024549918166,1.3535108113510013,0.3922081655654084
Microglia,ENSMUSG00000045100,Slc25a26,0.10801963993453355,0.21060702376626694,0.39193529628854173
Microglia,ENSMUSG00000033790,Tubgcp5,0.22176759410801963,0.5021123817048004,0.39005334001564207
Microglia,ENSMUSG00000034854,Mfsd12,0.12438625204582651,0.2609510577297624,0.3897436578335619
Microglia,ENSMUSG00000031930,Wwp2,0.18494271685761046,0.390428052100054,0.3896487268434006
Microglia,ENSMUSG00000030314,Atg7,0.23731587561374795,0.532605934557846,0.38947637541708424
Microglia,ENSMUSG00000022419,Deptor,0.08428805237315876,0.18308676801981683,0.38931568788718607
Microglia,ENSMUSG00000036918,Ttc7,0.12356792144026187,0.2730865902432197,0.38926729552573025
Microglia,ENSMUSG00000022353,Mtss1,0.45990180032733224,1.4541758949298051,0.38766929305125064
Microglia,ENSMUSG00000037685,Atp8a1,0.613747954173486,2.4205088255473246,0.38736823476769233
Microglia,ENSMUSG00000057110,Cntrl,0.1276595744680851,0.27592701978241724,0.3873032048385261
Microglia,ENSMUSG00000033871,Ppargc1b,0.09001636661211129,0.18558899082543936,0.3871952802229144
Microglia,ENSMUSG00000035354,Uvrag,0.3788870703764321,1.0165209200247076,0.38692789201623823
Microglia,ENSMUSG00000029622,Arpc1b,0.30523731587561376,0.7957682367603637,0.3863757637712776
Microglia,ENSMUSG00000031387,Renbp,0.07037643207855974,0.12609790862465478,0.38619717618400484
Microglia,ENSMUSG00000034707,Gns,0.4844517184942717,1.3806025884329907,0.38619408299898006
Microglia,ENSMUSG00000017561,Crlf3,0.12847790507364976,0.26768883085337564,0.38562197104686935
Microglia,ENSMUSG00000041362,Shtn1,0.22913256955810146,0.5481698789752961,0.3852986520471122
Microglia,ENSMUSG00000038342,Mlxip,0.1432078559738134,0.2726791948906674,0.38529205192743143
Microglia,ENSMUSG00000038872,Zfhx3,0.5507364975450082,1.8578106801841083,0.384533743470197
Microglia,ENSMUSG00000022952,Runx1,0.6783960720130933,3.335309298922518,0.38393089412082615
Microglia,ENSMUSG00000047843,Bri3,0.10065466448445172,0.19371585201434616,0.38368385855313347
Microglia,ENSMUSG00000029560,Snx8,0.12847790507364976,0.2770032190486144,0.38322564967234785
Microglia,ENSMUSG00000026425,Srgap2,0.6734860883797054,3.0886182496249335,0.3826294112215394
Microglia,ENSMUSG00000057531,Dtnbp1,0.2078559738134206,0.5292274470367305,0.3817729412190555
Microglia,ENSMUSG00000020100,Slc29a3,0.18657937806873978,0.40418494594516335,0.3806602671893893
Microglia,ENSMUSG00000023861,Mpc1,0.09083469721767594,0.16887274887531822,0.38040304879192366
Microglia,ENSMUSG00000039497,Dse,0.1497545008183306,0.33343615755145745,0.37984226456645065
Microglia,ENSMUSG00000028300,C9orf72,0.13829787234042554,0.28210076785376453,0.37940816537999045
Microglia,ENSMUSG00000062078,Qk,0.6914893617021277,3.2697536365215782,0.3792388838971872
Microglia,ENSMUSG00000033540,Idua,0.05155482815057283,0.09632533633350038,0.37876190445781943
Microglia,ENSMUSG00000027009,Itga4,0.12684124386252046,0.2959379778992214,0.37813984349749274
Microglia,ENSMUSG00000061758,Akr1b10,0.05810147299509002,0.11522289435187756,0.3779059484736226
Microglia,ENSMUSG00000029416,Slc15a4,0.06955810147299508,0.15386109740064888,0.3775408023144544
Microglia,ENSMUSG00000037306,Man1c1,0.41080196399345337,1.324859051368253,0.37747427938430955
Microglia,ENSMUSG00000014547,Wdfy2,0.306873977086743,0.7607914087126193,0.3771568379522213
Microglia,ENSMUSG00000027763,Mbnl1,0.7438625204582652,3.719137376865919,0.37570400107443525
Microglia,ENSMUSG00000028028,Alpk1,0.09410801963993454,0.2005646202682585,0.3754185706230837
Microglia,ENSMUSG00000001995,Sipa1l2,0.17430441898527005,0.42317892708390825,0.3745580247269018
Microglia,ENSMUSG00000021281,Tnfaip2,0.05319148936170213,0.1257496957239463,0.3744842254455716
Microglia,ENSMUSG00000038178,Slc43a2,0.31342062193126025,0.850578664501729,0.37437916698234475
Microglia,ENSMUSG00000032841,Prr5l,0.10801963993453355,0.22617015943834884,0.37394324765039066
Microglia,ENSMUSG00000019943,Atp2b1,0.5957446808510638,2.064908376960724,0.37290643754336295
Microglia,ENSMUSG00000006731,B4galnt1,0.07201309328968904,0.14087294194312833,0.37267913519143625
Microglia,ENSMUSG00000022438,Parvb,0.058919803600654665,0.11095628031501721,0.37267847463113135
Microglia,ENSMUSG00000027287,Snap23,0.15548281505728315,0.32707884849871316,0.3725180007078537
Microglia,ENSMUSG00000029759,Pon3,0.09247135842880523,0.20467726685683815,0.37200648540983505
Microglia,ENSMUSG00000041685,Fcho2,0.44353518821603927,1.2520495374813205,0.37176042207253457
Microglia,ENSMUSG00000020115,Tbk1,0.21849427168576105,0.4935062901537586,0.37141468375865316
Microglia,ENSMUSG00000037936,Scarb1,0.10065466448445172,0.22526220287259607,0.3709547619479576
Microglia,ENSMUSG00000031378,Abcd1,0.06382978723404255,0.12590221561938716,0.3694812509404518
Microglia,ENSMUSG00000070372,Capza1,0.2397708674304419,0.5472489747685626,0.36929058767453493
Microglia,ENSMUSG00000054263,Lifr,0.21031096563011456,0.4951321742217573,0.3691298065433094
Microglia,ENSMUSG00000006362,Cbfa2t3,0.15548281505728315,0.3696039273159016,0.36770971229129745
Microglia,ENSMUSG00000032846,Zswim6,0.6538461538461539,2.6925116933686812,0.36770685603302933
Microglia,ENSMUSG00000049502,Dtx3l,0.05482815057283143,0.10304645159576334,0.36753073506372025
Microglia,ENSMUSG00000053175,Bcl3,0.05646481178396072,0.10284569854854123,0.36722535702002235
Microglia,ENSMUSG00000021477,Ctsl,0.7054009819967266,5.806692681184444,0.366906432119821
Microglia,ENSMUSG00000052331,Ankrd44,0.38052373158756136,1.102369161802931,0.3668568113488505
Microglia,ENSMUSG00000036103,Colec12,0.2978723404255319,1.3559985472365845,0.3664755220002449
Microglia,ENSMUSG00000032462,Pik3cb,0.1497545008183306,0.330406018358355,0.36568488560710277
Microglia,ENSMUSG00000020919,Stat5b,0.11947626841243862,0.2445454996041737,0.36545231842349446
Microglia,ENSMUSG00000032300,1700017B05Rik,0.05237315875613748,0.12591499031663408,0.36504524112581993
Microglia,ENSMUSG00000028793,Rnf19b,0.18166939443535188,0.3863274185648069,0.3646747335899173
Microglia,ENSMUSG00000050721,Plekho2,0.14238952536824878,0.32037972095901307,0.3642271888965355
Microglia,ENSMUSG00000030447,Cyfip1,0.4206219312602291,1.1831277490544194,0.3638046166417165
Microglia,ENSMUSG00000035992,Fnip1,0.4369885433715221,1.2466606955921156,0.3634863600104713
Microglia,ENSMUSG00000042870,Tom1,0.08592471358428805,0.15482714681092333,0.3634086801924732
Microglia,ENSMUSG00000036528,Ppfibp2,0.09656301145662848,0.20032898011986525,0.36339075896257544
Microglia,ENSMUSG00000049659,Aftph,0.30032733224222585,0.7505763805234095,0.36302526371906463
Microglia,ENSMUSG00000028413,B4galt1,0.1595744680851064,0.3563312628965094,0.3627937115450377
Microglia,ENSMUSG00000041390,Mdfic,0.3281505728314239,0.9066101019688246,0.3609379485982035
Microglia,ENSMUSG00000052681,Rap1b,0.3567921440261866,0.8773719375325999,0.36084296792604764
Microglia,ENSMUSG00000051344,Plekhm3,0.36333878887070375,0.9449511026813556,0.3606843822181476
Microglia,ENSMUSG00000062127,Cttnbp2nl,0.26432078559738137,0.6507563978915024,0.360439035257761
Microglia,ENSMUSG00000021754,Map3k1,0.25450081833060556,0.6031759661800248,0.360204856012301
Microglia,ENSMUSG00000022799,Arhgap31,0.265139116202946,0.6941706272896855,0.3599639028737931
Microglia,ENSMUSG00000023026,Dip2b,0.502454991816694,1.5434323100841942,0.3598020700486225
Microglia,ENSMUSG00000043004,Gng2,0.3453355155482815,0.9116629940192359,0.35930454578447524
Microglia,ENSMUSG00000027615,Hps3,0.10965630114566285,0.22318093994866095,0.3582397886163149
Microglia,ENSMUSG00000053436,Mapk14,0.2855973813420622,0.6799239927237201,0.35782097301884463
Microglia,ENSMUSG00000020134,Peli1,0.2995090016366612,0.7442817173825712,0.3578177621841486
Microglia,ENSMUSG00000021036,Sptlc2,0.2569558101472995,0.5912998738740547,0.35773871817740166
Microglia,ENSMUSG00000016664,Pacsin2,0.20703764320785598,0.46807588452698523,0.3573431125424852
Microglia,ENSMUSG00000015839,Nfe2l2,0.4075286415711948,1.1534796156721427,0.3573011985733572
Microglia,ENSMUSG00000027207,Galk2,0.18248772504091654,0.40229691796407147,0.35695845140667803
Microglia,ENSMUSG00000056268,Dennd1b,0.43944353518821605,1.2741517275921375,0.356938370660833
Microglia,ENSMUSG00000026341,Actr3,0.34206219312602293,0.8992616381012389,0.35689274131880055
Microglia,ENSMUSG00000042997,Nhlrc3,0.05646481178396072,0.10812086639211986,0.3568576810977955
Microglia,ENSMUSG00000035376,Hacd2,0.13747954173486088,0.29331514292618044,0.3568108419340503
Microglia,ENSMUSG00000042249,Grk3,0.08019639934533551,0.182113947985596,0.3567948137039113
Microglia,ENSMUSG00000029765,Plxna4,0.26677577741407527,0.8031026911956359,0.35676189107718237
Microglia,ENSMUSG00000024052,Lpin2,0.265139116202946,0.6550845580647915,0.35569230791931106
Microglia,ENSMUSG00000024725,Ostf1,0.17921440261865793,0.35979130891971434,0.3550652532062283
Microglia,ENSMUSG00000028917,Plekhm2,0.20458265139116202,0.45337921186004576,0.3549768504015204
Microglia,ENSMUSG00000052056,Zfp217,0.08019639934533551,0.16802499142052288,0.35483477132510044
Microglia,ENSMUSG00000021458,Aopep,0.4787234042553192,1.5890682536355838,0.3547314060030601
Microglia,ENSMUSG00000057672,Pkn1,0.21358428805237317,0.4424615635313114,0.3535151011538846
Microglia,ENSMUSG00000020961,Ston2,0.19803600654664485,0.46998328302564774,0.35348743002349325
